TargetName	DSP-1010474710004-A04	DSP-1010474710004-A06	DSP-1010474710004-A08	DSP-1010474710004-A10	DSP-1010474710004-A12	DSP-1010474710004-B02	DSP-1010474710004-B04	DSP-1010474710004-B06	DSP-1011206234567-H08
MID1IP1	63	19	6	1	72	31	2	9	3
MID2	42	16	4	2	21	4	1	2	6
MIDN	81	33	14	6	57	14	4	6	12
MIEF1	61	18	4	4	24	4	1	2	7
MIEF2	50	15	5	2	27	6	1	3	4
MIEN1	54	11	9	1	27	8	2	1	5
MIER1	79	27	5	3	33	10	1	1	5
MIER2	67	16	11	4	25	13	2	1	10
MIER3	38	13	10	1	16	6	1	1	6
MIF	62	27	7	1	38	12	1	6	10
MIF4GD	73	26	9	4	40	11	1	4	6
MIGA1	58	22	5	5	34	10	1	1	7
MIGA2	57	15	4	1	14	2	1	4	5
MIIP	63	16	13	1	31	9	2	1	2
MILR1	25	10	1	1	18	2	1	1	3
MINAR1	35	17	5	1	15	5	1	1	6
MINAR2	54	10	7	3	16	4	1	2	4
MINDY1	70	19	3	1	42	9	3	4	5
MINDY2	134	36	15	5	56	15	1	6	9
MINDY3	60	24	12	2	32	14	1	4	15
MINDY4	43	15	9	1	23	3	1	2	8
MINDY4B	64	11	7	3	31	4	1	3	7
MINK1	95	26	10	2	82	22	3	9	8
MINPP1	50	25	8	2	29	7	1	3	5
MIOS	50	20	8	2	16	10	1	3	5
MIOX	29	11	1	1	7	5	1	1	4
MIP	57	21	5	4	22	3	1	2	8
MIPEP	46	17	8	2	23	5	1	4	9
MIPOL1	37	13	4	3	21	6	1	1	9
MIS12	69	22	5	3	19	6	1	5	9
MIS18A	23	6	1	1	13	6	1	1	3
MIS18BP1	45	17	2	2	19	6	1	2	3
MISP	31	15	2	1	16	8	1	4	10
MISP3	54	20	8	3	19	6	1	2	9
MITD1	63	21	7	2	25	11	3	5	15
MITF	49	13	1	3	34	5	1	2	4
MIXL1	39	13	5	2	22	2	2	1	3
MKI67	53	13	3	2	24	10	1	3	7
MKKS	79	15	5	1	27	11	1	2	15
MKLN1	109	31	9	4	43	20	2	5	6
MKNK1	60	16	10	3	30	4	1	4	2
MKNK2	89	29	12	6	37	11	1	3	9
MKRN1	72	16	11	2	39	8	1	3	16
MKRN2	54	23	9	1	23	9	1	1	11
MKRN2OS	47	15	4	4	17	3	1	3	5
MKRN3	70	23	7	3	23	6	1	3	8
MKS1	52	19	11	5	24	4	1	5	5
MKX	35	8	2	2	16	4	3	3	3
MLANA	55	13	3	1	9	8	2	2	5
MLC1	130	34	19	10	31	10	1	5	6
MLEC	56	25	8	4	31	8	1	1	9
MLF1	57	12	7	2	26	8	2	2	7
MLF2	105	40	12	2	50	18	4	2	7
MLH1	76	29	9	4	26	10	1	2	9
MLH3	52	11	9	2	30	7	1	3	5
MLIP	48	24	4	1	24	5	1	2	5
MLKL	41	12	5	1	18	3	1	1	174
MLLT1	120	41	14	3	37	13	2	2	5
MLLT10	65	20	7	1	21	15	1	1	6
MLLT11	50	18	7	1	17	7	1	1	11
MLLT3	34	15	3	1	31	7	2	3	7
MLLT6	94	34	11	1	36	11	1	5	7
MLN	30	11	3	1	16	2	1	1	7
MLNR	1	1	1	1	1	1	1	1	1
MLPH	46	17	5	1	16	3	1	2	9
MLST8	82	28	8	3	26	8	1	3	6
MLX	77	28	6	1	33	12	2	1	6
MLXIP	63	19	8	4	22	12	1	3	11
MLXIPL	55	15	4	5	22	10	1	3	8
MLYCD	118	31	6	3	51	23	3	14	18
MMAA	48	9	4	1	15	5	1	1	7
MMAB	59	19	11	3	12	3	1	2	3
MMACHC	54	21	8	1	25	9	1	3	10
MMADHC	64	27	9	7	25	12	1	3	7
MMD	74	30	3	3	22	9	1	1	5
MMD2	42	13	8	1	18	8	1	4	5
MME	34	7	3	1	7	3	1	2	4
MMEL1	25	5	6	3	7	4	1	1	4
MMGT1	35	12	2	1	20	8	4	5	3
MMP1	38	11	2	2	10	7	1	2	19
MMP10	37	10	3	3	12	5	1	1	10
MMP11	32	10	1	2	20	3	1	2	4
MMP12	37	8	3	1	24	6	1	3	10
MMP13	42	13	6	1	22	6	1	2	4
MMP14	2	1	1	1	1	1	1	1	1
MMP15	46	8	1	1	19	7	1	1	10
MMP16	63	17	7	2	27	5	1	4	10
MMP17	38	16	4	1	9	3	1	1	6
MMP19	53	14	6	1	19	5	1	3	7
MMP2	56	24	6	3	27	11	1	7	17
MMP20	33	11	4	2	23	2	1	5	6
MMP21	34	14	2	2	18	5	1	3	8
MMP23B	46	15	5	1	19	4	1	3	5
MMP24	49	10	4	1	19	5	1	3	14
MMP24-AS1-EDEM2,EDEM2	63	11	8	1	33	5	1	3	11
MMP24OS	38	12	1	1	17	11	1	4	1
MMP25	49	12	5	1	29	6	2	2	11
MMP26	45	17	5	1	18	6	1	4	6
MMP27	40	11	6	4	19	7	1	1	9
MMP28	46	12	4	3	23	5	1	1	3
MMP3	34	17	6	2	25	5	2	2	4
MMP7	37	11	5	1	21	5	1	2	9
MMP8	54	14	6	2	12	4	1	7	4
MMP9	59	16	7	4	20	3	2	4	12
MMRN1	32	9	5	2	28	8	1	2	6
MMRN2	32	7	4	1	9	5	1	1	10
MMS19	21	13	4	2	29	7	1	3	8
MMS22L	39	14	3	1	25	2	1	1	6
MMUT	60	15	8	2	25	6	1	3	15
MN1	34	11	1	2	12	5	1	2	3
MNAT1	38	4	3	1	19	11	1	4	9
MND1	41	17	6	1	16	5	1	1	13
MNDA	42	14	4	1	22	5	2	2	6
MNS1	49	12	5	2	20	4	2	1	6
MNT	80	15	5	1	23	12	1	3	5
MNX1	140	41	13	4	43	11	1	5	20
MOAP1	93	16	14	3	32	8	2	3	7
MOB1A	63	32	7	4	35	12	2	6	14
MOB1B	56	19	4	2	25	7	1	3	8
MOB2	53	12	4	4	21	1	1	1	4
MOB3A	74	26	5	3	26	7	1	3	6
MOB3B	43	11	6	1	33	12	1	4	7
MOB3C	60	16	5	2	42	10	1	2	8
MOBP	27	13	5	2	168	59	9	4	5
MOCOS	44	7	1	1	15	3	1	3	4
MOCS1	64	21	9	2	22	9	1	4	4
MOCS3	82	25	8	4	25	4	1	4	18
MOG	41	15	8	2	162	55	4	6	4
MOGAT1	42	13	6	2	19	6	1	2	8
MOGAT2	58	26	8	2	23	4	2	1	13
MOGAT3	60	15	6	2	17	4	1	1	5
MOGS	65	12	6	1	24	7	1	3	17
MOK	74	12	6	2	35	6	1	2	12
MON1A	63	15	6	2	16	6	1	2	4
MON1B	42	14	9	2	35	14	1	3	8
MON2	60	17	4	1	17	9	4	2	11
MORC1	46	14	6	1	22	5	2	1	9
MORC2	64	15	5	3	18	11	1	2	3
MORC3	55	22	4	1	16	14	2	2	7
MORC4	44	9	6	1	27	6	1	1	12
MORF4L1	172	61	17	5	108	43	3	12	7
MORF4L2	74	16	11	3	48	14	3	5	16
MORN1	56	11	5	1	18	8	1	3	9
MORN2	35	10	1	1	16	4	1	1	5
MORN3	39	22	8	2	25	8	1	1	7
MORN4	50	22	4	1	22	3	1	4	7
MORN5	57	13	12	1	18	5	2	6	6
MOS	50	11	3	3	29	5	1	2	11
MOSMO	44	15	8	2	26	3	3	7	4
MOSPD1	25	9	2	1	13	5	1	1	6
MOSPD2	32	4	4	1	25	3	2	3	8
MOSPD3	48	17	1	1	21	7	1	3	1
MOV10,RHOC	88	27	8	4	28	4	1	3	30
MOV10L1	55	20	4	2	22	6	1	1	8
MOXD1	54	11	3	1	21	10	2	2	9
MPC1	50	9	4	1	80	19	1	9	7
MPC1L	36	12	4	1	16	5	1	3	2
MPC2	95	28	12	2	25	13	1	2	13
MPDU1	47	19	13	2	21	6	1	4	7
MPDZ	71	22	6	5	35	11	1	3	3
MPEG1	42	12	7	1	35	12	1	4	2
MPHOSPH10	48	23	16	1	18	12	1	1	5
MPHOSPH6	46	14	11	1	29	11	1	2	11
MPHOSPH8	39	15	6	2	24	11	2	1	9
MPHOSPH9	70	23	7	5	35	5	1	2	6
MPI	58	10	7	1	19	7	1	2	4
MPIG6B	35	10	3	1	14	4	1	3	2
MPL	52	12	4	1	22	2	1	1	4
MPLKIP	56	22	13	3	28	3	1	5	11
MPND	38	19	2	1	27	11	1	5	7
MPO	67	16	1	1	25	3	1	4	10
MPP1	49	14	5	3	19	10	1	1	5
MPP2	50	15	4	1	30	9	1	3	5
MPP3	112	40	20	4	58	8	2	9	15
MPP4	41	12	2	1	10	5	1	1	3
MPP5	71	17	7	2	35	13	1	1	8
MPP6	40	7	1	1	14	1	1	1	5
MPP7	42	13	2	1	16	6	1	1	6
MPPE1	61	12	6	1	37	16	1	2	16
MPPED1	42	13	7	1	15	5	1	1	5
MPPED2	81	29	8	3	30	8	1	2	6
MPRIP	132	36	9	5	44	19	4	5	4
MPST	62	18	7	2	35	9	2	4	1
MPV17	67	15	10	1	36	11	1	5	2
MPV17L	46	23	3	1	16	9	1	1	5
MPV17L2	37	9	2	1	18	2	1	1	3
MPZ	51	15	4	1	25	10	1	2	11
MPZL1	95	18	9	1	45	9	1	8	14
MPZL2	64	17	4	1	17	5	1	4	7
MPZL3	18	6	4	1	12	1	1	1	5
MR1	9	8	1	1	3	1	1	1	1
MRAP	29	21	9	1	15	1	1	1	4
MRAP2	68	17	7	3	29	5	1	1	4
MRAS	51	20	5	2	20	3	2	1	5
MRC1	26	17	4	1	24	11	1	9	9
MRC2	101	34	3	3	39	5	1	4	4
MRE11	47	11	5	1	15	5	1	1	5
MREG	106	36	11	8	25	15	1	5	4
MRFAP1	70	32	9	2	75	27	1	5	13
MRFAP1L1	50	23	3	1	43	11	1	1	5
MRGBP	72	13	6	2	23	6	2	2	4
MRGPRD	79	21	5	2	22	3	1	2	7
MRGPRE	55	10	5	4	22	8	1	1	7
MRGPRF	38	5	4	2	15	2	1	1	6
MRGPRG	7	2	2	1	1	3	1	1	1
MRGPRX1	74	20	7	4	20	3	1	2	7
MRGPRX2	41	14	6	1	11	3	2	1	6
MRGPRX3	27	5	1	1	15	5	1	1	9
MRGPRX4	71	23	10	5	17	9	1	2	7
MRI1	82	27	10	2	43	5	2	7	14
MRLN	34	6	6	1	12	2	1	3	1
MRM1	57	17	8	1	16	8	1	5	9
MRM2	77	22	9	2	25	9	2	3	9
MRM3	67	19	4	3	33	7	2	1	8
MRNIP	55	19	9	4	24	6	1	7	5
MRO	47	19	6	1	26	10	1	3	8
MROH1	58	17	2	1	28	7	1	1	9
MROH2A	58	11	10	2	21	7	1	2	6
MROH2B	36	11	8	3	18	7	1	2	5
MROH5	52	16	7	1	24	7	1	1	10
MROH6	37	20	2	1	12	5	1	1	6
MROH7	42	19	5	4	22	4	1	5	2
MROH8	37	12	5	1	14	3	1	1	5
MROH9	41	19	3	3	23	4	1	4	6
MRPL1	80	21	7	2	34	6	2	2	13
MRPL10	59	20	6	1	25	2	2	4	13
MRPL11	56	19	3	2	22	5	2	1	1
MRPL12	68	28	9	6	30	8	2	1	3
MRPL13	53	14	3	4	27	5	1	6	1
MRPL14	61	19	8	3	26	9	1	4	4
MRPL15	62	24	14	1	17	6	1	4	11
MRPL16	86	25	17	3	48	12	1	3	7
MRPL17	54	20	10	2	31	5	1	4	8
MRPL18	44	24	7	1	20	3	1	5	13
MRPL19	38	14	5	1	15	9	1	3	7
MRPL2	65	21	12	1	25	11	1	3	5
MRPL20,MRPL20-AS1	67	17	13	2	35	4	1	4	8
MRPL21	45	16	5	4	20	6	1	1	3
MRPL22	44	14	5	1	23	5	2	4	9
MRPL24	81	42	13	1	62	21	1	6	8
MRPL27	68	14	11	2	25	7	1	5	5
MRPL28	54	22	6	2	31	7	1	2	7
MRPL3	95	34	12	10	43	13	2	2	8
MRPL30	59	19	4	1	17	8	2	2	8
MRPL32	58	23	10	1	23	9	1	1	14
MRPL33	75	29	8	2	16	9	3	2	7
MRPL34	76	24	8	5	41	9	2	4	9
MRPL35	91	22	5	2	23	19	1	2	17
MRPL36	86	22	7	2	26	9	2	3	6
MRPL37	57	15	11	2	21	8	1	3	5
MRPL38	49	18	7	5	26	8	1	2	8
MRPL39	46	12	8	1	36	8	2	5	15
MRPL4	118	38	22	4	24	6	3	2	7
MRPL40	51	23	4	3	24	13	1	3	7
MRPL41	63	19	6	1	54	8	2	2	5
MRPL42	67	23	2	2	26	13	1	2	6
MRPL43	62	12	9	1	37	8	2	4	20
MRPL44	50	14	7	4	28	11	1	2	24
MRPL45	58	28	7	1	24	6	1	2	6
MRPL46	43	14	5	1	20	6	1	1	6
MRPL47	60	19	5	4	31	12	1	3	4
MRPL48	56	12	11	1	34	6	2	1	6
MRPL49	44	15	5	1	26	6	1	4	4
MRPL50	34	16	1	2	15	1	1	5	11
MRPL51	75	22	13	4	30	18	1	6	8
MRPL52	48	12	5	3	12	8	1	1	9
MRPL53	72	30	7	2	45	7	2	5	7
MRPL54	43	18	6	2	25	6	3	3	9
MRPL55	39	13	6	1	15	6	1	2	3
MRPL57	52	12	11	3	33	6	1	4	11
MRPL58	23	5	1	2	12	2	1	1	1
MRPL9	73	20	8	1	39	8	1	2	5
MRPS10	71	24	7	7	31	12	1	8	13
MRPS11	49	22	9	1	24	8	1	2	33
MRPS12	56	16	6	5	21	10	1	2	5
MRPS14	66	39	13	3	45	10	2	1	12
MRPS15	54	16	4	2	22	4	1	3	10
MRPS16	83	25	9	3	42	14	1	5	8
MRPS17	92	32	15	2	34	12	1	6	6
MRPS18A	47	25	11	3	35	5	4	3	10
MRPS18B	103	30	9	4	40	16	1	8	6
MRPS18C	81	23	8	1	20	5	1	3	9
MRPS2	69	27	8	2	27	7	1	2	4
MRPS21	88	25	9	3	30	11	2	6	7
MRPS22	72	15	1	2	29	13	1	2	7
MRPS23	74	24	8	3	28	2	2	4	4
MRPS26	93	25	6	6	44	9	2	7	19
MRPS27	36	16	9	2	22	4	1	1	6
MRPS28	66	26	5	5	41	7	2	3	2
MRPS30	65	22	10	1	30	4	5	1	5
MRPS31	46	14	6	1	24	5	1	1	5
MRPS33	43	16	5	1	27	8	2	1	5
MRPS34	74	22	7	2	40	9	1	4	10
MRPS35	63	18	9	1	34	9	1	2	59
MRPS36	84	29	7	2	29	11	1	6	6
MRPS5	54	20	9	2	20	6	1	4	4
MRPS6	25	5	2	1	6	2	1	1	1
MRPS7	52	18	10	1	25	9	1	6	7
MRPS9	19	9	4	1	13	1	1	1	1
MRRF	66	23	8	1	36	7	1	1	7
MRS2,GPLD1	37	10	5	2	22	5	1	2	8
MRTFA	79	32	9	4	22	9	1	8	7
MRTFB	79	14	15	5	27	7	1	10	6
MRTO4	52	24	14	2	25	6	1	4	6
MRVI1	50	9	2	2	20	7	1	1	11
MS4A1	29	21	5	3	19	6	2	2	11
MS4A10	46	11	5	2	15	2	2	2	3
MS4A12	55	15	9	4	29	9	2	1	7
MS4A13	48	14	3	2	19	5	2	4	4
MS4A14	39	17	3	5	13	6	1	1	3
MS4A15	32	8	8	1	12	5	2	1	4
MS4A18	43	11	5	2	23	2	1	1	3
MS4A2	58	13	4	1	27	5	1	2	6
MS4A3	40	10	3	1	15	5	1	1	2
MS4A4A	61	17	4	2	46	27	5	3	7
MS4A4E	49	22	8	1	22	8	1	1	7
MS4A5	48	12	3	1	18	7	2	1	6
MS4A6A	52	13	9	2	31	7	1	5	13
MS4A6E	30	10	4	1	17	9	1	1	8
MS4A7	47	13	2	1	62	22	3	5	3
MS4A8	34	6	2	2	21	2	1	3	14
MSANTD1	22	8	7	1	18	1	1	2	5
MSANTD2	60	21	12	1	23	7	1	3	7
MSANTD3	72	23	7	5	33	9	1	5	14
MSANTD4	43	16	5	2	30	12	1	4	5
MSC	46	20	6	6	23	10	1	2	8
MSGN1	25	9	4	2	14	4	1	1	4
MSH2	66	14	9	2	24	10	1	6	13
MSH3	50	13	5	3	16	6	2	4	8
MSH4	55	20	3	3	20	5	2	4	5
MSH5,MSH5-SAPCD1	72	23	8	1	40	10	2	2	8
MSH6	71	30	6	2	32	10	2	2	12
MSI1	76	27	6	1	37	8	1	5	5
MSI2	98	31	10	6	43	18	1	7	12
MSL1	57	22	10	1	35	14	1	1	7
MSL2	75	27	6	3	38	9	1	1	3
MSL3	96	24	15	2	30	6	1	3	7
MSLN	30	9	4	1	16	11	1	3	9
MSMB	56	11	5	2	21	5	1	3	8
MSMO1	57	21	5	4	25	2	1	4	7
MSMP	31	14	6	2	16	4	1	2	6
MSN	124	39	13	5	42	23	3	5	10
MSR1	47	11	3	1	71	35	6	7	6
MSRA	93	42	11	3	39	10	1	6	14
MSRB1	42	7	4	2	25	6	1	1	3
MSRB2	36	10	6	1	23	4	1	3	5
MSRB3	24	11	1	1	20	2	1	1	5
MSS51	47	16	11	3	23	7	2	2	6
MST1P2,MST1	131	50	15	6	40	10	1	3	4
MST1R	16	11	4	1	9	3	1	1	1
MSTN	51	3	4	1	9	3	1	1	2
MSTO1	99	30	9	2	31	7	1	2	8
MSX1	29	7	5	3	8	2	1	4	5
MSX2	33	8	3	2	20	3	1	2	3
MT1A	150	45	17	3	36	8	1	2	3
MT1B	30	6	3	2	12	8	1	1	4
MT1E	177	70	17	7	44	6	1	7	6
MT1G	99	20	10	5	19	3	2	3	7
MT1H	36	11	4	1	14	5	1	2	5
MT1HL1	20	10	3	1	4	3	1	1	1
MT1M,MT1F	250	65	34	3	66	9	1	25	9
MT1X	253	71	24	7	90	17	1	22	7
MT2A	818	223	81	12	203	46	9	118	18
MT3	249	73	21	8	145	36	7	15	10
MT4	36	12	7	1	17	6	1	1	3
MTA1	130	47	16	3	37	20	1	5	7
MTA2	66	25	5	3	39	8	1	2	4
MTA3	54	15	10	1	21	5	1	1	8
MTAP	45	15	6	3	27	8	1	3	7
MTBP	37	5	4	1	10	6	1	2	5
MTCH1	122	33	8	7	96	26	1	11	9
MTCH2	104	29	11	4	53	17	1	3	22
MTCL1	39	12	2	1	10	1	1	1	4
MTDH	55	12	3	2	22	7	1	1	1
MTERF1	46	17	13	1	25	8	1	1	3
MTERF2	45	15	7	2	17	6	1	1	4
MTERF3	45	16	3	1	14	1	1	2	2
MTERF4	27	7	3	1	18	3	1	1	3
MTF1	57	20	8	2	25	3	1	1	8
MTF2	53	12	8	4	25	11	1	7	8
MTFMT	32	20	5	3	19	5	1	1	2
MTFP1	45	15	5	2	21	5	1	3	12
MTFR1	59	14	9	3	23	11	1	3	8
MTFR1L,AUNIP	45	12	1	2	24	6	1	4	5
MTFR2	57	13	5	2	25	7	1	2	5
MTG1,SPRN	39	12	5	2	9	3	1	2	3
MTG2	50	15	6	1	25	3	1	2	9
MTHFD1	59	24	9	1	24	7	4	3	3
MTHFD1L,ARL4A	109	46	9	3	31	5	1	3	5
MTHFD2	148	39	13	4	34	20	1	3	11
MTHFD2L	72	14	11	1	30	5	1	4	4
MTHFR	39	12	4	2	25	10	1	1	5
MTHFS,ST20-MTHFS	58	21	3	1	24	5	1	3	7
MTHFSD	60	13	4	3	25	6	1	2	3
MTIF2	52	17	4	1	24	10	1	2	6
MTIF3	43	17	6	2	38	16	1	3	11
MTLN	36	14	8	3	20	6	1	1	6
MTM1	39	23	4	7	25	11	1	3	5
MTMR1	58	15	4	5	20	8	1	1	7
MTMR10	71	20	7	4	96	20	3	9	10
MTMR11	28	9	3	1	13	5	2	1	2
MTMR12	65	21	11	3	29	15	1	2	6
MTMR14	81	19	8	2	33	14	1	1	14
MTMR2	66	21	5	4	31	18	1	9	6
MTMR3	75	25	9	4	37	7	1	2	12
MTMR4	54	31	5	2	26	11	1	1	4
MTMR6	41	8	3	1	19	6	1	1	3
MTMR7,VPS37A	49	10	3	5	18	8	1	2	6
MTMR8	71	16	5	3	35	3	1	10	11
MTMR9	56	23	7	3	22	7	1	4	10
MTNR1A	51	19	7	4	25	2	1	2	2
MTNR1B	33	9	4	7	19	5	1	1	5
MTO1	79	19	5	4	21	7	1	1	14
MTOR	34	6	10	1	16	4	1	1	8
MTPAP	68	20	6	2	27	6	1	2	2
MTPN,LUZP6	108	33	19	5	42	19	3	5	10
MTR	67	19	4	1	14	2	1	1	8
MTRES1,C6orf203	67	12	5	5	21	5	2	2	7
MTRF1	28	12	7	2	20	6	1	1	4
MTRF1L	25	8	3	1	11	4	1	4	8
MTRNR2L1	66	26	10	2	33	7	2	2	11
MTRNR2L10	202	61	25	11	168	39	7	19	9
MTRNR2L3	4065	1400	380	83	6015	2390	292	891	101
MTRNR2L4	323	108	43	9	276	87	8	33	21
MTRNR2L5	30	8	2	2	18	2	1	1	3
MTRNR2L6	2137	658	221	75	2733	1044	118	373	34
MTRNR2L7	136	37	8	1	105	42	3	11	6
MTRNR2L8	15050	4296	1457	383	12583	3718	517	1503	1285
MTRR	39	8	5	1	26	8	2	4	7
MTSS1	36	12	2	3	34	7	1	3	2
MTSS2	60	23	9	4	50	19	1	4	5
MTTP	46	16	6	1	23	7	1	3	12
MTURN	130	27	6	1	235	66	13	15	14
MTUS1	79	18	8	2	82	27	3	5	14
MTUS2	35	7	3	2	20	4	1	1	4
MTX1	64	15	7	1	19	2	1	4	5
MTX2	60	25	9	1	35	9	2	4	6
MTX3	71	22	7	1	19	10	1	1	3
MUC1	56	19	3	2	32	10	1	5	9
MUC12	55	19	11	1	30	14	1	1	13
MUC13	46	17	1	2	21	4	1	3	8
MUC15	41	16	3	1	18	2	3	4	6
MUC16	42	11	5	1	18	4	1	3	5
MUC17	111	33	10	4	25	4	1	2	7
MUC19	33	14	6	2	25	6	1	3	8
MUC2	45	17	5	2	23	8	1	1	5
MUC20	76	25	11	3	11	6	1	2	5
MUC21	31	14	3	1	20	6	2	2	1
MUC22	57	18	6	2	20	8	1	1	67
MUC3A	57	19	16	1	18	9	1	1	6
MUC4	37	16	5	5	30	8	1	1	8
MUC5AC	72	26	6	2	12	4	1	2	6
MUC5B	87	26	8	5	24	6	2	3	3
MUC6	41	15	6	2	13	7	1	3	6
MUC7	37	12	6	2	8	7	1	2	10
MUC8	44	15	4	4	17	8	1	3	8
MUCL1	35	11	1	1	17	5	1	1	4
MUCL3	37	6	4	2	22	3	1	4	3
MUL1	90	29	8	3	46	11	1	2	12
MUS81	48	26	5	2	28	6	1	4	5
MUSK	38	14	4	1	6	5	1	2	7
MUSTN1,STIMATE-MUSTN1	51	24	8	2	9	10	1	4	8
MUTYH	32	11	6	1	10	5	1	2	11
MVB12A	65	14	2	1	28	9	1	4	4
MVB12B	72	17	5	3	72	26	2	7	10
MVD	47	8	5	2	11	8	1	3	1
MVK	91	25	7	2	31	5	1	4	6
MVP	54	16	5	2	32	8	1	5	6
MX1	51	15	8	1	23	6	1	3	5
MX2	22	4	4	1	7	5	1	1	1
MXD1	77	25	5	4	28	6	1	1	8
MXD3	65	15	12	3	31	9	1	3	11
MXD4	71	18	8	3	39	4	2	5	5
MXI1	57	19	2	3	47	12	1	5	5
MXRA5	83	21	4	4	29	1	2	2	6
MXRA7	70	18	5	2	37	13	2	6	7
MXRA8	34	17	4	2	17	15	1	4	4
MYADM	68	17	3	1	37	18	2	7	12
MYADML2	56	16	6	4	14	11	2	4	2
MYB	46	10	5	1	29	7	1	1	11
MYBBP1A	63	13	10	1	29	8	1	4	7
MYBL1	34	7	3	2	14	7	2	2	11
MYBL2	28	11	2	1	12	5	1	1	3
MYBPC1	35	8	6	1	12	4	1	2	6
MYBPC2	22	11	5	1	19	10	1	2	5
MYBPC3	44	19	9	2	17	5	1	3	6
MYBPH	46	13	3	1	19	3	1	2	7
MYBPHL	90	23	11	3	20	5	1	2	2
MYC	65	21	8	1	42	15	1	2	4
MYCBP,GJA9-MYCBP	56	17	9	1	30	4	1	2	8
MYCBP2	64	26	7	1	41	15	1	1	4
MYCBPAP	42	10	4	1	13	4	1	1	6
MYCL	51	14	6	1	18	7	1	1	5
MYCN	48	16	4	1	25	4	1	1	7
MYCT1	33	8	5	1	17	9	1	1	2
MYD88	51	22	7	2	20	4	3	1	5
MYDGF	29	17	7	1	22	7	3	7	4
MYEF2	96	23	7	3	28	12	2	2	3
MYEOV	55	16	5	3	17	11	1	4	6
MYF5	41	18	3	1	12	4	1	1	3
MYF6	45	24	3	1	19	4	1	1	6
MYH1	37	13	3	2	16	8	1	3	9
MYH10	52	18	11	3	16	6	1	1	5
MYH11	49	9	4	1	16	4	1	1	12
MYH13	37	14	7	1	23	2	1	1	7
MYH14	33	20	6	1	23	10	1	1	3
MYH15	36	15	7	2	10	7	1	2	3
MYH2	28	6	2	2	9	5	1	1	2
MYH3	65	10	5	3	26	7	1	6	8
MYH4	57	14	1	1	22	5	1	2	8
MYH6	28	7	1	1	8	6	1	2	2
MYH7	47	16	8	2	21	7	1	2	12
MYH7B	62	8	5	2	22	6	2	1	3
MYH8	28	12	2	1	16	2	1	1	8
MYH9	114	28	15	2	50	27	3	9	15
MYL1	39	18	9	2	19	7	1	3	8
MYL10	40	15	7	1	29	4	1	1	8
MYL12A	41	19	7	1	28	18	2	7	11
MYL12B	125	49	10	3	51	24	2	7	31
MYL2	40	10	6	4	16	8	1	1	9
MYL3	61	22	2	1	36	10	1	4	9
MYL4	22	10	5	2	9	5	1	3	4
MYL5	28	13	2	1	21	6	1	6	4
MYL6	48	14	12	4	18	8	2	2	7
MYL6B	111	47	13	3	48	11	2	5	15
MYL7	31	16	3	2	18	6	1	1	6
MYL9	92	21	5	6	34	26	1	3	9
MYLIP	48	20	4	1	39	9	1	1	8
MYLK	57	18	5	4	89	24	3	7	5
MYLK2	36	23	3	2	25	5	1	2	8
MYLK3	21	6	2	1	14	1	1	2	5
MYLK4	58	24	6	1	32	10	3	3	5
MYLPF	33	10	10	1	13	3	1	1	4
MYMK	33	6	4	1	16	5	1	2	7
MYMX	36	13	3	2	14	4	1	1	6
MYNN	51	11	6	2	21	10	1	6	8
MYO10	118	40	7	4	37	6	1	2	5
MYO15A	39	22	5	2	30	5	1	1	8
MYO15B	81	31	14	3	34	5	1	3	11
MYO16	37	16	6	1	16	4	1	3	6
MYO18A	74	21	5	1	35	14	1	1	3
MYO18B	47	24	4	1	21	5	1	1	5
MYO19	67	17	7	3	23	9	1	2	6
MYO1A	31	8	1	1	10	7	1	2	9
MYO1B	35	9	4	1	15	2	1	2	15
MYO1C	51	14	10	2	31	8	1	2	6
MYO1D	68	9	6	1	45	10	1	4	3
MYO1E	35	17	4	2	30	11	1	5	6
MYO1F	39	21	4	1	18	3	1	1	4
MYO1G	66	20	7	2	25	9	1	5	12
MYO1H	42	13	4	4	16	3	1	1	6
MYO3A	40	13	6	1	22	1	1	1	14
MYO3B	51	15	9	5	22	6	1	2	4
MYO5A	66	18	10	3	27	12	3	2	3
MYO5B	106	29	9	5	20	9	1	4	5
MYO5C	44	17	6	1	20	6	1	3	4
MYO6	67	20	4	1	17	9	1	2	2
MYO7A	68	22	8	1	16	3	2	2	9
MYO7B	49	11	7	3	16	4	1	5	4
MYO9A	69	26	5	3	40	11	1	3	10
MYO9B	72	19	16	2	61	10	2	5	10
MYOC	49	14	7	3	22	13	1	2	9
MYOCD	43	20	4	1	23	8	1	3	3
MYOCOS	42	20	3	3	10	3	1	3	4
MYOD1	38	15	5	3	17	7	1	2	8
MYOF	34	13	3	1	27	5	1	3	11
MYOG	56	14	12	2	14	4	1	3	8
MYOM1	37	17	6	2	21	2	1	1	4
MYOM2	52	14	4	3	19	5	2	2	6
MYOM3	35	7	4	2	17	4	1	3	7
MYORG	80	21	8	4	28	9	1	4	7
MYOT	66	18	8	2	28	7	2	1	7
MYOZ1	49	15	4	1	13	10	1	1	4
MYOZ2	33	8	8	3	18	7	1	2	10
MYOZ3	40	18	8	1	20	3	2	1	8
MYPN	42	13	4	1	11	10	1	4	3
MYPOP	65	24	7	3	26	6	1	1	7
MYRF	62	18	3	3	134	41	9	15	15
MYRFL	37	11	1	1	20	6	1	1	6
